  -1.90593791      0.793545783     -0.469724119     -0.179121852      0.216591075      -9.01786685E-02  0.283985734       5.96046448E-08
  -1.95182741      0.775182664     -0.448358595     -0.187815219      0.210719168      -8.36886689E-02  0.283977509       1.78813934E-07
  -1.99560964      0.755982697     -0.427555233     -0.195889175      0.205348104      -7.77905732E-02  0.283970475       1.78813934E-07
  -2.03733850      0.736004829     -0.407266319     -0.203399062      0.200430378      -7.24070817E-02  0.283964396       1.78813934E-07
  -2.07706308      0.715302885     -0.387448549     -0.210393071      0.195924625      -6.74728900E-02  0.283959270       5.96046448E-08
  -2.11482835      0.693926215     -0.368062586     -0.216913342      0.191794842      -6.29325137E-02  0.283954561       0.00000000    
  -2.15067577      0.671920240     -0.349072367     -0.222996891      0.188009217      -5.87383732E-02  0.283950686       0.00000000    
  -2.18464303      0.649326861     -0.330444902     -0.228676304      0.184540287      -5.48496768E-02  0.283947110      -1.19209290E-07
  -2.21676493      0.626185000     -0.312149733     -0.233980343      0.181363449      -5.12309968E-02  0.283944130      -1.19209290E-07
  -2.24707317      0.602530777     -0.294158697     -0.238934472      0.178457424      -4.78516221E-02  0.283941388      -1.19209290E-07
  -2.27559662      0.578398049     -0.276445657     -0.243561283      0.175803304      -4.46846709E-02  0.283938885      -1.19209290E-07
  -2.30236220      0.553818524     -0.258986294     -0.247880846      0.173384249      -4.17064726E-02  0.283936858      -1.19209290E-07
  -2.32739401      0.528821886     -0.241757795     -0.251910985      0.171185702      -3.88961844E-02  0.283934951      -1.19209290E-07
  -2.35071397      0.503436267     -0.224738777     -0.255667567      0.169194564      -3.62352394E-02  0.283933401      -2.38418579E-07
  -2.37234187      0.477688342     -0.207909063     -0.259164691      0.167399541      -3.37071195E-02  0.283931971      -3.57627869E-07
  -2.39229560      0.451603353     -0.191249564     -0.262414873      0.165790588      -3.12969610E-02  0.283930540      -1.19209290E-07
  -2.41059160      0.425205380     -0.174742088     -0.265429288      0.164358810      -2.89913267E-02  0.283929467      -1.19209290E-07
  -2.42724395      0.398517489     -0.158369318     -0.268217772      0.163096577      -2.67780423E-02  0.283928514      -1.19209290E-07
  -2.44226551      0.371561795     -0.142114609     -0.270788968      0.161997318      -2.46459749E-02  0.283927619      -1.19209290E-07
  -2.45566702      0.344359666     -0.125961974     -0.273150504      0.161055297      -2.25848816E-02  0.283926964      -1.19209290E-07
  -2.46745777      0.316931695     -0.109895915     -0.275308996      0.160265759      -2.05852743E-02  0.283926308       0.00000000    
  -2.47764611      0.289297849      -9.39013883E-02 -0.277270168      0.159624666      -1.86382849E-02  0.283925772       0.00000000    
  -2.48623800      0.261477649      -7.79637173E-02 -0.279038876      0.159128785      -1.67355742E-02  0.283925354       0.00000000    
  -2.49323869      0.233490080      -6.20684959E-02 -0.280619115      0.158775643      -1.48692299E-02  0.283925116       0.00000000    
  -2.49865150      0.205353826      -4.62015383E-02 -0.282014161      0.158563524      -1.30316801E-02  0.283924818       0.00000000    
  -2.50247884      0.177087247      -3.03488001E-02 -0.283226520      0.158491224      -1.12155890E-02  0.283924639       5.96046448E-08
  -2.50472116      0.148708522      -1.44963246E-02 -0.284257978      0.158558279      -9.41380858E-03  0.283924639       1.78813934E-07
  -2.50537801      0.120235652       1.36984140E-03 -0.285109609      0.158765033      -7.61929620E-03  0.283924639       1.78813934E-07
  -2.50444698       9.16865990E-02   1.72637086E-02 -0.285781831      0.159112319      -5.82502550E-03  0.283924818       3.57627869E-07
  -2.50192499       6.30792901E-02   3.31994072E-02 -0.286274284      0.159601673      -4.02392540E-03  0.283925056       3.57627869E-07
  -2.49780703       3.44317406E-02   4.91912626E-02 -0.286585927      0.160235405      -2.20881123E-03  0.283925295       2.38418579E-07
  -2.49208689       5.76210348E-03   6.52538538E-02 -0.286715001      0.161016420      -3.72295704E-04  0.283925831       1.78813934E-07
  -2.48475647      -2.29112580E-02   8.14021006E-02 -0.286658943      0.161948517       1.49328285E-03  0.283926368       1.78813934E-07
  -2.47580647      -5.15696853E-02   9.76513326E-02 -0.286414474      0.163036227       3.39595461E-03  0.283926964       1.78813934E-07
  -2.46522617      -8.01941529E-02  0.114017382     -0.285977453      0.164284840       5.34420880E-03  0.283927739       2.38418579E-07
  -2.45300317     -0.108765185      0.130516663     -0.285342902      0.165700674       7.34710181E-03  0.283928752       5.96046448E-08
  -2.43912292     -0.137262747      0.147166252     -0.284504831      0.167291075       9.41438135E-03  0.283929706       1.78813934E-07
  -2.42356992     -0.165666163      0.163984016     -0.283456296      0.169064358       1.15566067E-02  0.283930898       5.96046448E-08
  -2.40632606     -0.193954006      0.180988744     -0.282189190      0.171030104       1.37853194E-02  0.283932209       1.78813934E-07
  -2.38737202     -0.222103998      0.198200211     -0.280694246      0.173199162       1.61132105E-02  0.283933699       1.78813934E-07
  -2.36668611     -0.250092864      0.215639368     -0.278960854      0.175583884       1.85543299E-02  0.283935428       2.38418579E-07
  -2.34424424     -0.277896166      0.233328462     -0.276976913      0.178198293       2.11243443E-02  0.283937335       2.38418579E-07
  -2.32002044     -0.305488229      0.251291275     -0.274728656      0.181058228       2.38408055E-02  0.283939719       2.38418579E-07
  -2.29398608     -0.332841873      0.269553274     -0.272200465      0.184181795       2.67235339E-02  0.283942163       5.96046448E-08
  -2.26610970     -0.359928310      0.288141847     -0.269374549      0.187589213       2.97949687E-02  0.283945084       1.78813934E-07
  -2.23635769     -0.386716783      0.307086498     -0.266230762      0.191303745       3.30807418E-02  0.283948302       5.96046448E-08
  -2.20469260     -0.413174450      0.326419264     -0.262746215      0.195351601       3.66102234E-02  0.283952117       5.96046448E-08
  -2.17107391     -0.439266026      0.346174985     -0.258894831      0.199762866       4.04173434E-02  0.283956289       1.78813934E-07
  -2.13545775     -0.464953423      0.366391718     -0.254646897      0.204571500       4.45413738E-02  0.283961236       0.00000000    
  -2.09779572     -0.490195394      0.387111127     -0.249968410      0.209816918       4.90282625E-02  0.283966720       5.96046448E-08
  -2.05803561     -0.514947057      0.408379167     -0.244820401      0.215543762       5.39318323E-02  0.283973217       5.96046448E-08
  -2.01611996     -0.539159417      0.430246562     -0.239158019      0.221804067       5.93157932E-02  0.283980608       5.96046448E-08
  -1.97198629     -0.562778652      0.452769637     -0.232929438      0.228657305       6.52557537E-02  0.283989310       5.96046448E-08
  -1.92556596     -0.585745335      0.476011187     -0.226074532      0.236173302       7.18424693E-02  0.283999324       5.96046448E-08
  -1.87678397     -0.607993543      0.500041485     -0.218523145      0.244432732       7.91852027E-02  0.284011245       1.78813934E-07
  -1.82555771     -0.629449904      0.524939656     -0.210193038      0.253530443       8.74169618E-02  0.284025133       5.96046448E-08
  -1.77179611     -0.650032103      0.550795078     -0.200987160      0.263577819       9.67007652E-02  0.284041822       0.00000000    
  -1.71539879     -0.669647336      0.577709317     -0.190790191      0.274706781      0.107238427      0.284061909       0.00000000    
  -1.65625429     -0.688190162      0.605798423     -0.179464161      0.287074208      0.119282193      0.284086108       0.00000000    
  -1.59423900     -0.705540180      0.635195494     -0.166842520      0.300867230      0.133150622      0.284115374       0.00000000    
  -1.52921510     -0.721558690      0.666054368     -0.152722433      0.316310912      0.149250999      0.284151435       0.00000000    
  -1.46102810     -0.736084700      0.698553801     -0.136854336      0.333676964      0.168110728      0.284196556       0.00000000    
  -1.38950443     -0.748929560      0.732902408     -0.118927665      0.353295118      0.190422684      0.284253240       0.00000000    
  -1.31444776     -0.759870231      0.769345522      -9.85509455E-02  0.375566870      0.217111766      0.284325480      -1.19209290E-07
  -1.23563540     -0.768639743      0.808172941      -7.52236322E-02  0.400981128      0.249434441      0.284419239       0.00000000    
  -1.15281320     -0.774914920      0.849728584      -4.82953005E-02  0.430131614      0.289132208      0.284542859       0.00000000    
  -1.06568968     -0.778298795      0.894421756      -1.69049744E-02  0.463731557      0.338674307      0.284708917       0.00000000    
 -0.973928809     -0.778295934      0.942738891       2.01113485E-02  0.502611697      0.401652157      0.284937143       0.00000000    
 -0.877141893     -0.774276555      0.995253086       6.43662065E-02  0.547672331      0.483445019      0.285259128      -1.19209290E-07
 -0.774878204     -0.765422702       1.05262196      0.118157782      0.599704325      0.592386365      0.285727143       0.00000000    
 -0.666617453     -0.750644982       1.11554945      0.184871882      0.658847570      0.741895676      0.286429405       0.00000000    
 -0.551768303     -0.728448272       1.18464363      0.269694597      0.723037183      0.954558611      0.287525058       1.78813934E-07
 -0.429688752     -0.696706057       1.25996804      0.380937546      0.783449233       1.27030051      0.289302230       0.00000000    
 -0.299774677     -0.652260780       1.33965993      0.532616258      0.810388565       1.76327324      0.292272687       5.96046448E-08
 -0.161756739     -0.590182781       1.41547227      0.749549091      0.705858707       2.57538342      0.297136903       5.96046448E-08
  -1.66802127E-02 -0.502350926       1.45733321       1.07612348      0.131359667       3.95610380      0.302774549       1.78813934E-07
  0.129709914     -0.374958068       1.36006212       1.57410061      -2.07678080       6.00344038      0.286727309       1.78813934E-07
  0.255332232     -0.187530786      0.854691803       2.16918039      -8.03062534       5.89815664      0.122713983       1.78813934E-07
  0.300648272       5.88780344E-02  -6.96394593E-02   2.36170459      -10.4559994      -2.04767084       5.42159081E-02   1.78813934E-07
  0.241404325      0.284810126     -0.824368000       1.98569047      -4.63857269      -5.47261286      0.265695930       2.38418579E-07
  0.135774657      0.456016123      -1.11932206       1.50038099      -1.26050878      -4.23357582      0.300577044       2.38418579E-07
   1.75399017E-02  0.584886372      -1.18672466       1.14273965      -8.75441432E-02  -2.91925120      0.296238780       2.38418579E-07
 -0.101570286      0.684564054      -1.17578006      0.893511355      0.306435376      -2.06531501      0.290891051       3.57627869E-07
 -0.217616111      0.763588607      -1.13872063      0.713970959      0.434751987      -1.52549219      0.287524581       3.57627869E-07
 -0.329314440      0.827358246      -1.09366488      0.579112411      0.466364950      -1.17167926      0.285516143       2.38418579E-07
 -0.436349124      0.879411042      -1.04728723      0.474054933      0.461187869     -0.929470658      0.284287810       4.17232513E-07
 -0.538771927      0.922169149      -1.00211561      0.389733672      0.442246467     -0.756954849      0.283507824       4.17232513E-07
 -0.636772275      0.957357764     -0.959057331      0.320394605      0.418919563     -0.629826248      0.282993078       3.57627869E-07
 -0.730583370      0.986248076     -0.918354750      0.262232900      0.395132929     -0.533408105      0.282641530       2.38418579E-07
 -0.820443213       1.00980425     -0.879973054      0.212638706      0.372501343     -0.458475888      0.282393932       3.57627869E-07
 -0.906578004       1.02877569     -0.843766809      0.169763997      0.351622939     -0.399018198      0.282214761       4.76837158E-07
 -0.989196599       1.04375696     -0.809553623      0.132263646      0.332641393     -0.350988656      0.282082200       4.17232513E-07
  -1.06848872       1.05522835     -0.777146518       9.91349816E-02  0.315500170     -0.311584681      0.281982183       4.76837158E-07
  -1.14462590       1.06358385     -0.746368468       6.96149096E-02  0.300061822     -0.278816789      0.281905353       4.76837158E-07
  -1.21776235       1.06915128     -0.717057228       4.31120396E-02  0.286162764     -0.251240551      0.281845212       4.76837158E-07
  -1.28803718       1.07220626     -0.689067185       1.91606786E-02  0.273639172     -0.227786630      0.281797767       4.17232513E-07
  -1.35557568       1.07298338     -0.662268341      -2.61112023E-03  0.262338072     -0.207649335      0.281759739       4.17232513E-07
  -1.42049086       1.07168412     -0.636545360      -2.25041993E-02  0.252121627     -0.190212235      0.281728864       3.57627869E-07
  -1.48288476       1.06848264     -0.611795902      -4.07646559E-02  0.242867947     -0.174996868      0.281703711       2.38418579E-07
  -1.54285002       1.06353116     -0.587929010      -5.75958565E-02  0.234470174     -0.161627069      0.281682849       3.57627869E-07
  -1.60047066       1.05696344     -0.564863741      -7.31673911E-02  0.226834968     -0.149803594      0.281665564       3.57627869E-07
  -1.65582287       1.04889774     -0.542527914      -8.76218826E-02  0.219881535     -0.139286175      0.281650901       1.78813934E-07
  -1.70897615       1.03943908     -0.520856857     -0.101080164      0.213539317     -0.129879579      0.281638503       3.57627869E-07
  -1.75999415       1.02868164     -0.499792546     -0.113645338      0.207746953     -0.121423967      0.281628132       3.57627869E-07
  -1.80893457       1.01670992     -0.479282647     -0.125405908      0.202451184     -0.113787487      0.281619132       4.17232513E-07
  -1.85585058       1.00360036     -0.459279835     -0.136438295      0.197605371     -0.106860340      0.281611443       4.17232513E-07
  -1.90079057      0.989422262     -0.439741105     -0.146808848      0.193168804     -0.100550532      0.281604767       3.57627869E-07
  -1.94379890      0.974238634     -0.420627385     -0.156575397      0.189105734      -9.47804376E-02  0.281599045       3.57627869E-07
  -1.98491609      0.958107173     -0.401902825     -0.165788636      0.185384974      -8.94842222E-02  0.281593978       4.17232513E-07
  -2.02417946      0.941080928     -0.383534610     -0.174493119      0.181978911      -8.46055821E-02  0.281589627       4.17232513E-07
  -2.06162310      0.923208594     -0.365492493     -0.182728201      0.178863406      -8.00962299E-02  0.281585872       4.76837158E-07
  -2.09727812      0.904535294     -0.347748458     -0.190528736      0.176017091      -7.59144351E-02  0.281582475       4.17232513E-07
  -2.13117290      0.885102868     -0.330276549     -0.197925657      0.173421100      -7.20239654E-02  0.281579614       4.17232513E-07
  -2.16333342      0.864950180     -0.313052535     -0.204946518      0.171058923      -6.83932677E-02  0.281576872       4.17232513E-07
  -2.19378352      0.844113588     -0.296053827     -0.211615905      0.168915749      -6.49945959E-02  0.281574726       3.57627869E-07
  -2.22254443      0.822627008     -0.279259115     -0.217955813      0.166978747      -6.18035868E-02  0.281572819       3.57627869E-07
  -2.24963546      0.800522447     -0.262648344     -0.223985925      0.165236533      -5.87986596E-02  0.281570971       3.57627869E-07
  -2.27507424      0.777829885     -0.246202558     -0.229723886      0.163679078      -5.59605844E-02  0.281569421       2.38418579E-07
  -2.29887605      0.754577696     -0.229903713     -0.235185519      0.162297621      -5.32721914E-02  0.281568050       3.57627869E-07
  -2.32105494      0.730792761     -0.213734597     -0.240385041      0.161084548      -5.07180691E-02  0.281566858       3.57627869E-07
  -2.34162307      0.706500649     -0.197678715     -0.245335162      0.160033241      -4.82842848E-02  0.281565845       2.38418579E-07
  -2.36059070      0.681725740     -0.181720152     -0.250047266      0.159138039      -4.59581986E-02  0.281564891       3.57627869E-07
  -2.37796712      0.656491220     -0.165843546     -0.254531592      0.158394158      -4.37282659E-02  0.281564116       2.38418579E-07
  -2.39375949      0.630819440     -0.150033951     -0.258797199      0.157797664      -4.15838920E-02  0.281563461       3.57627869E-07
  -2.40797400      0.604731798     -0.134276807     -0.262852132      0.157345235      -3.95152383E-02  0.281562984       3.57627869E-07
  -2.42061496      0.578248978     -0.118557818     -0.266703546      0.157034576      -3.75132263E-02  0.281562567       3.57627869E-07
  -2.43168569      0.551391065     -0.102862895     -0.270357698      0.156863824      -3.55692804E-02  0.281562269       2.38418579E-07
  -2.44118762      0.524177432      -8.71781036E-02 -0.273819923      0.156831875      -3.36753018E-02  0.281561971       2.38418579E-07
  -2.44912124      0.496627063      -7.14895949E-02 -0.277094871      0.156938329      -3.18235867E-02  0.281561792       2.38418579E-07
  -2.45548558      0.468758464      -5.57835065E-02 -0.280186385      0.157183364      -3.00067049E-02  0.281561792       2.38418579E-07
  -2.46027803      0.440589786      -4.00459431E-02 -0.283097595      0.157567903      -2.82174647E-02  0.281561852       2.38418579E-07
  -2.46349478      0.412138939      -2.42628697E-02 -0.285830915      0.158093557      -2.64488123E-02  0.281561971       1.78813934E-07
  -2.46513081      0.383423626      -8.42007063E-03 -0.288388014      0.158762440      -2.46937275E-02  0.281562209       2.38418579E-07
  -2.46517920      0.354461342       7.49693159E-03 -0.290769935      0.159577593      -2.29452234E-02  0.281562567       2.38418579E-07
  -2.46363163      0.325269610       2.35029496E-02 -0.292977005      0.160542727      -2.11962163E-02  0.281562984       2.38418579E-07
  -2.46047854      0.295865923       3.96132022E-02 -0.295008808      0.161662325      -1.94394588E-02  0.281563461       1.78813934E-07
  -2.45570898      0.266267866       5.58434017E-02 -0.296864152      0.162941635      -1.76674519E-02  0.281564116       2.38418579E-07
  -2.44931006      0.236493111       7.22098276E-02 -0.298541129      0.164386913      -1.58723760E-02  0.281564891       2.38418579E-07
  -2.44126725      0.206559628       8.87294486E-02 -0.300037056      0.166005418      -1.40459901E-02  0.281565726       1.78813934E-07
  -2.43156433      0.176485687      0.105419986     -0.301348358      0.167805314      -1.21794986E-02  0.281566739       0.00000000    
  -2.42018342      0.146289945      0.122300051     -0.302470505      0.169796020      -1.02634579E-02  0.281568050       0.00000000    
  -2.40710449      0.115991578      0.139389262     -0.303398043      0.171988413      -8.28763656E-03  0.281569302       0.00000000    
  -2.39230561       8.56103301E-02  0.156708419     -0.304124475      0.174394563      -6.24083169E-03  0.281570792       0.00000000    
  -2.37576294       5.51666766E-02  0.174279556     -0.304642051      0.177028283      -4.11070557E-03  0.281572521      -1.19209290E-07
  -2.35744977       2.46819165E-02  0.192126229     -0.304941744      0.179905191      -1.88356277E-03  0.281574428       0.00000000    
  -2.33733749      -5.82167553E-03  0.210273638     -0.305013120      0.183043018       4.55910631E-04  0.281576514       5.96046448E-08
  -2.31539488      -3.63207087E-02  0.228748873     -0.304844081      0.186461657       2.92495242E-03  0.281579018       0.00000000    
  -2.29158783      -6.67904913E-02  0.247581154     -0.304420650      0.190183982       5.54309180E-03  0.281581879       5.96046448E-08
  -2.26587892      -9.72048417E-02  0.266802132     -0.303726852      0.194235608       8.33259057E-03  0.281585097       5.96046448E-08
  -2.23822761     -0.127535865      0.286446214     -0.302744269      0.198645994       1.13189956E-02  0.281588793       5.96046448E-08
  -2.20858979     -0.157753691      0.306550950     -0.301451743      0.203448653       1.45317949E-02  0.281592965       0.00000000    
  -2.17691731     -0.187826201      0.327157468     -0.299824893      0.208681777       1.80052333E-02  0.281597733       5.96046448E-08
  -2.14315820     -0.217718661      0.348311037     -0.297835648      0.214389265       2.17793267E-02  0.281603217       1.78813934E-07
  -2.10725522     -0.247393325      0.370061576     -0.295451641      0.220621675       2.59011481E-02  0.281609595       0.00000000    
  -2.06914592     -0.276809007      0.392464548     -0.292635262      0.227437481       3.04264408E-02  0.281616807       0.00000000    
  -2.02876210     -0.305920392      0.415581644     -0.289342850      0.234904304       3.54216099E-02  0.281625330       5.96046448E-08
  -1.98602939     -0.334677547      0.439481914     -0.285523444      0.243101105       4.09664027E-02  0.281635165       1.78813934E-07
  -1.94086576     -0.363025069      0.464242995     -0.281117260      0.252120346       4.71573099E-02  0.281646729       1.78813934E-07
  -1.89318085     -0.390900999      0.489952564     -0.276053786      0.262070656       5.41119352E-02  0.281660497       1.78813934E-07
  -1.84287524     -0.418235838      0.516710162     -0.270249426      0.273080677       6.19749650E-02  0.281676769       1.78813934E-07
  -1.78983879     -0.444950908      0.544629335     -0.263604403      0.285303682       7.09260181E-02  0.281696320       1.78813934E-07
  -1.73394930     -0.470956743      0.573840678     -0.255998582      0.298922986       8.11902583E-02  0.281719923       1.78813934E-07
  -1.67507064     -0.496150672      0.604494870     -0.247286409      0.314159751       9.30531323E-02  0.281748712       5.96046448E-08
  -1.61305034     -0.520414054      0.636767030     -0.237289712      0.331282437      0.106880754      0.281784058       0.00000000    
  -1.54771721     -0.543608606      0.670862138     -0.225788221      0.350619346      0.123148911      0.281827986       5.96046448E-08
  -1.47887790     -0.565571725      0.707021892     -0.212506533      0.372574776      0.142484903      0.281883180       0.00000000    
  -1.40631282     -0.586109936      0.745533168     -0.197095826      0.397650629      0.165729120      0.281953454       0.00000000    
  -1.32977116     -0.604990900      0.786739349     -0.179107979      0.426473558      0.194027826      0.282044291       0.00000000    
  -1.24896479     -0.621931553      0.831054568     -0.157957777      0.459830403      0.228976071      0.282163978       5.96046448E-08
  -1.16356015     -0.636582434      0.878981650     -0.132866755      0.498711705      0.272844613      0.282324433       5.96046448E-08
  -1.07316852     -0.648504853      0.931135178     -0.102776982      0.544359565      0.328950971      0.282544613       1.78813934E-07
 -0.977333188     -0.657137811      0.988268435      -6.62150383E-02  0.598305762      0.402287900      0.282854080       1.78813934E-07
 -0.875514805     -0.661747873       1.05130124      -2.10691467E-02  0.662350297      0.500629902      0.283302188       1.78813934E-07
 -0.767072916     -0.661351621       1.12133527       3.57908830E-02  0.738330603      0.636570692      0.283972859       1.78813934E-07
 -0.651247740     -0.654589713       1.19961274      0.109192528      0.827217281      0.831462264      0.285013914       0.00000000    
 -0.527150393     -0.639513135       1.28727543      0.206936732      0.926035881       1.12342155      0.286695123       0.00000000    
 -0.393792659     -0.613202393       1.38444996      0.342325449       1.01745594       1.58435261      0.289497733       5.96046448E-08
 -0.250260383     -0.571048081       1.48695207      0.539351702       1.03258657       2.35617232      0.294120908       0.00000000    
  -9.64022353E-02 -0.505332053       1.57398438      0.842739582      0.708059549       3.71158600      0.299953818       0.00000000    
   6.45365119E-02 -0.402500153       1.56175065       1.32541835     -0.952733040       5.94198847      0.289523959       0.00000000    
  0.215947911     -0.240248367       1.19380963       1.97886574      -6.40608788       7.12696028      0.149846971       5.96046448E-08
  0.303298444      -6.72699139E-03  0.330368400       2.34726024      -10.8627367      0.240929469       2.62308121E-02   5.96046448E-08
  0.282021582      0.229203686     -0.506562948       2.12053490      -5.87589073      -4.77543497      0.249925017       1.78813934E-07
  0.201985836      0.417380005     -0.901659906       1.67243350      -2.02604961      -4.18659353      0.296757579       1.78813934E-07
  0.101689592      0.563690364      -1.03001821       1.31312644     -0.541117728      -2.99954844      0.293553948       2.38418579E-07
  -4.01782244E-03  0.680005312      -1.05643523       1.05502486       1.27770640E-02  -2.16248274      0.288030744       1.78813934E-07
 -0.109597459      0.774695396      -1.04435527      0.866028607      0.228822261      -1.61744213      0.284477353       1.78813934E-07
 -0.212888867      0.853211045      -1.01726079      0.722421110      0.313068062      -1.25470698      0.282355189       5.96046448E-08
 -0.313049614      0.919179678     -0.984511554      0.609488726      0.341916978      -1.00394034      0.281062722       0.00000000    
 -0.409791201      0.975108802     -0.950100660      0.518090129      0.346300900     -0.824032009      0.280244827       5.96046448E-08
 -0.503069758       1.02279770     -0.915799797      0.442354381      0.339716882     -0.690682828      0.279707074       0.00000000    
 -0.592951119       1.06357980     -0.882394135      0.378367931      0.328396201     -0.589046121      0.279341280      -1.19209290E-07
 -0.679548562       1.09847140     -0.850208044      0.323429823      0.315326273     -0.509716153      0.279084504      -1.19209290E-07
 -0.762992740       1.12826586     -0.819343507      0.275617748      0.301963717     -0.446525007      0.278899193      -1.19209290E-07
 -0.843417227       1.15359497     -0.789794743      0.233526483      0.289012134     -0.395300150      0.278762400      -2.38418579E-07
 -0.920951664       1.17497110     -0.761504412      0.196104452      0.276794106     -0.353140235      0.278659284      -2.38418579E-07
 -0.995718122       1.19281578     -0.734392941      0.162548572      0.265435666     -0.317977399      0.278580308      -2.38418579E-07
  -1.06783020       1.20748079     -0.708373070      0.132234409      0.254962027     -0.288305879      0.278518736      -2.38418579E-07
  -1.13739264       1.21926272     -0.683357596      0.104668736      0.245347396     -0.263007611      0.278470159      -3.57627869E-07
  -1.20450163       1.22841465     -0.659263134       7.94564635E-02  0.236541867     -0.241237938      0.278431177      -3.57627869E-07
  -1.26924527       1.23515415     -0.636011779       5.62771261E-02  0.228485733     -0.222348750      0.278399706      -4.76837158E-07
  -1.33170402       1.23967016     -0.613531649       3.48678902E-02  0.221117362     -0.205835983      0.278374016      -5.96046448E-07
  -1.39195168       1.24212778     -0.591756940       1.50109688E-02  0.214377105     -0.191302449      0.278352737      -5.96046448E-07
  -1.45005548       1.24267232     -0.570627630      -3.47573147E-03  0.208209068     -0.178431556      0.278334975      -4.76837158E-07
  -1.50607717       1.24143255     -0.550089061      -2.07457282E-02  0.202562198     -0.166968405      0.278320074      -4.76837158E-07
  -1.56007326       1.23852313     -0.530091465      -3.69294323E-02  0.197390199     -0.156705663      0.278307617      -4.76837158E-07
  -1.61209548       1.23404658     -0.510589361      -5.21383770E-02  0.192651585     -0.147473305      0.278296947      -4.76837158E-07
  -1.66219115       1.22809541     -0.491541326      -6.64685741E-02  0.188309252     -0.139130652      0.278287888      -4.76837158E-07
  -1.71040380       1.22075284     -0.472909361      -8.00031349E-02  0.184330270     -0.131560564      0.278280020      -4.76837158E-07
  -1.75677311       1.21209478     -0.454658598      -9.28143933E-02  0.180685058     -0.124664597      0.278273344      -4.76837158E-07
  -1.80133557       1.20219004     -0.436756968     -0.104965612      0.177347705     -0.118359759      0.278267503      -4.76837158E-07
  -1.84412444       1.19110167     -0.419174850     -0.116512373      0.174294934     -0.112575367      0.278262496      -4.76837158E-07
  -1.88517046       1.17888749     -0.401884794     -0.127503708      0.171506226     -0.107251063      0.278258085      -4.76837158E-07
  -1.92450142       1.16560090     -0.384861320     -0.137983009      0.168963283     -0.102334954      0.278254271      -4.76837158E-07
  -1.96214271       1.15129089     -0.368080646     -0.147988856      0.166649997      -9.77822021E-02  0.278250813      -4.76837158E-07
  -1.99811745       1.13600314     -0.351520538     -0.157555655      0.164551929      -9.35538113E-02  0.278247774      -4.76837158E-07
  -2.03244662       1.11977983     -0.335160106     -0.166714132      0.162656441      -8.96158367E-02  0.278245091      -4.76837158E-07
